pitcher,player_name,Handedness,year,player_age,n,p_formatted_ip,p_k_percent,p_bb_percent,xwoba,xwobacon,z_swing_miss_percent,in_zone_percent,whiff_percent,groundballs_percent,flyballs_percent,n_fastball_formatted,N_FB,Rel_X_FB,Rel_Z_FB,Extension_FB,Max_Velo_FB,Avg_Velo_FB,Spin_FB,H_Break_FB,V_Break_FB,xwOBA_FB,SwStr_FB,CSW_FB,n_offspeed_formatted,n_ch_formatted,N_CH,Rel_X_CH,Rel_Z_CH,Extension_CH,Max_Velo_CH,Avg_Velo_CH,Spin_CH,H_Break_CH,V_Break_CH,xwOBA_CH,SwStr_CH,CSW_CH,n_breaking_formatted.x.x,n_sl_formatted,N_SL,Rel_X_SL,Rel_Z_SL,Extension_SL,Max_Velo_SL,Avg_Velo_SL,Spin_SL,H_Break_SL,V_Break_SL,xwOBA_SL,SwStr_SL,CSW_SL,n_breaking_formatted.x.y,n_cukc_formatted,N_CB,Rel_X_CB,Rel_Z_CB,Extension_CB,Max_Velo_CB,Avg_Velo_CB,Spin_CB,H_Break_CB,V_Break_CB,xwOBA_CB,SwStr_CB,CSW_CB
592612,Josh Osich,L,2019,31,1053,67.2,22.4,5.5,0.311,0.381,17.3,49.8,27.6,41.8,25.5,83.8,883,2.092,6.4237,5.63,96.8,90.33386183,2293,-0.15,0.5754,0.209,0.118912797,0.269535674,4.7,4.7,50,1.5993,6.62795,5.7215,87.4,84.052,1698.5,0.98535,1.15255,0.1,0.12,0.2,11.3,11.3,119,1.8583,6.6501,5.161,83.2,77.92857143,2281,-0.0962,-0.4231,0.191,0.166666667,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592612,Josh Osich,L,2017,29,760,43.1,21.4,13.4,0.375,0.433,15,50.5,21.8,46.2,19.2,64.2,488,1.3613,6.46285,5.674,98.1,94.65143443,2303,0.6488,1.38135,0.3315,0.069672131,0.204918033,8.8,8.8,67,1.2199,6.5405,5.82,87.2,84.29850746,1717,1.0414,1.3605,0.201,0.164179104,0.298507463,26.9,26.9,204,1.3452,6.50465,5.3435,83.9,78.66617647,2172,-0.03045,-0.2122,0.1595,0.131707317,0.380487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657031,Josh Taylor,L,2019,26,836,47.1,32,8.2,0.285,0.375,21.5,42.1,33.1,45.6,22.8,60.4,505,2.1929,5.9296,6.641,97.1,94.79445545,2288,0.5056,1.3039,0.222,0.102970297,0.24950495,0.1,0.1,1,2.2025,5.7689,6.691,88.6,88.6,2109,0.5592,1.5167,NA,0,0,39.4,37.6,297,2.3106,5.9105,6.217,90.8,87.55757576,2353,-0.3336,0.3581,0.153,0.231746032,0.336507937,39.4,1.7,15,2.3016,6.0325,6.147,82.8,80.00666667,2305,-0.4037,-0.2591,NA,0.133333333,0.2
573668,Juan Minaya,R,2017,27,805,43.2,27.7,10.9,0.321,0.389,18.8,48.3,27,33.9,31.2,62.4,503,-2.2536,5.7843,6.711,96.5,94.25964215,2331,-0.8213,1.3411,0.259,0.087475149,0.232604374,3.4,3.4,28,-2.18505,5.72025,6.5335,90.8,88.38571429,1628.5,-1.16215,0.24525,NA,0.25,0.25,34,14,98,-2.29625,5.81185,6.2875,90.3,86.82959184,2292,-0.0699,0.6521,0.1215,0.159292035,0.256637168,34,20,140,-2.16565,5.88455,6.0755,84.5,82.43571429,2323,0.234,-0.0055,0.44,0.142857143,0.298136646
573668,Juan Minaya,R,2018,28,908,46.2,27.8,13.9,0.281,0.317,18.1,47.1,26.8,42.9,25.2,61.2,556,-2.0108,5.8994,6.554,97.1,94.98920863,2393.5,-0.8474,1.24735,0.28,0.071942446,0.260791367,23.1,23.1,209,-1.9315,5.9028,6.62,92.4,89.67272727,1649,-1.0865,0.0326,0.172,0.2,0.242857143,15.6,8.2,68,-2.0715,5.9034,6.2735,88.5,86.49852941,2269.5,0.3058,0.24095,0.0685,0.173333333,0.306666667,15.6,7.3,60,-2.11735,5.92995,6.06,87.1,85.435,2279.5,0.395,-0.00665,0.0475,0.134328358,0.373134328
504379,Juan Nicasio,R,2016,30,2153,118,26.9,8.8,0.29,0.353,18.8,48.8,24.3,44.9,19.5,69.1,1381,-2.1319,6.0681,6.088,99.1,94.25524982,2136,-0.767383333,1.521533333,0.198,0.107428571,0.292571429,1.8,1.8,38,-2.12935,6.1434,6.16,91.1,87.32368421,2019.5,-0.6664875,1.499316667,0.4215,0.045454545,0.136363636,29,29,508,-2.0699,6.1113,6.005,92.2,87.06889764,2037.5,0.12885,0.5827,0.2505,0.115384615,0.198717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504379,Juan Nicasio,R,2017,31,1208,72.1,24.7,6.9,0.28,0.341,22.4,54.1,23.5,46.4,18.9,72.4,875,-2.115,5.9484,5.956,99.1,95.3016,2069,-0.8858,1.3818,0.198,0.107428571,0.292571429,1.8,1.8,21,-2.0177,6.0676,6.114,89.4,87.12380952,1933,-0.8985,1.0412,0.4215,0.045454545,0.136363636,25.7,25.7,309,-2.0075,6.0707,5.915,92.5,88.53980583,1991,0.0347,0.6436,0.2505,0.115384615,0.198717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504379,Juan Nicasio,R,2019,33,832,47.1,20.7,9.7,0.342,0.404,17,48.7,21.1,47.7,19.5,54,450,-1.9734,5.89035,5.925,96.5,93.62511111,2065,-0.8558,1.2606,0.355,0.082222222,0.253333333,0.2,0.2,2,-2.20205,6.42325,5.7805,86.9,84.7,1918.5,-1.0036,0.99525,0.824,0,0.5,45.6,45.6,380,-1.9799,6.01755,5.8855,90.7,86.68973684,1938,0.18825,0.43345,0.259,0.102631579,0.223684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504379,Juan Nicasio,R,2018,32,765,42,29,2.7,0.28,0.377,18.4,52.3,23.5,36.6,27.6,69,528,-2.0397,5.93685,5.778,98.3,93.85909091,2086,-0.81545,1.3857,0.321,0.117424242,0.306818182,2.4,2.4,19,-2.0647,6.0633,5.801,90.1,87.97368421,1950,-0.7267,1.3378,0.868,0.052631579,0.263157895,28.4,28.4,218,-2.01185,6.0573,5.7885,90.6,87.41009174,1996,0.1185,0.5336,0.162,0.100917431,0.19266055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527054,Julio Teheran,R,2019,28,3034,174.2,21.5,11,0.323,0.359,17,44.4,22.3,40.3,28.1,64.3,1953,-2.63,4.8756,6.113,94.1,89.57526882,2363,-0.6901,0.9156,0.207,0.065540195,0.268817204,8.2,8.2,249,-2.492,4.953,6.181,86.4,83.60883534,1634,-1.2439,0.6298,0.263,0.108433735,0.164658635,27.4,20.9,573,-2.6923,4.8819,5.845,85.6,82.29075044,2610,0.2471,0.3323,0.229,0.155660377,0.248427673,27.4,6.4,191,-2.595,5.0044,5.537,80.2,74.73664921,2765,1.0099,-0.1737,0.475,0.132653061,0.321428571
527054,Julio Teheran,R,2017,26,3064,188.1,18.6,8.9,0.338,0.379,16.6,48.4,21.7,40.9,25.9,64.8,1984,-1.97125,4.9761,6.312,95.6,91.29037298,2239,-0.935,1.01985,0.244,0.070996979,0.257301108,6.4,6.4,198,-1.8071,5.0911,6.3575,85.6,81.87171717,1534.5,-1.13925,0.8539,0.2405,0.08040201,0.24120603,28.6,19.6,533,-2.0696,5.0072,6.032,88.6,82.80356473,2498,0.1678,0.3975,0.258,0.159468439,0.317275748,28.6,9,267,-1.8273,5.1414,5.639,78.3,73.2247191,2604,0.9238,-0.2885,0.135,0.129963899,0.368231047
527054,Julio Teheran,R,2018,27,2797,175.2,22.4,11.6,0.322,0.362,19.5,44.9,28.5,39.7,28.1,61.9,1732,-2.05385,4.98445,6.079,94.3,89.73152425,2281,-0.74095,1.08405,0.2205,0.077899596,0.284477784,9.5,9.5,264,-1.92235,5.03715,6.095,86.1,82.55643939,1562,-1.20835,0.5966,0.206,0.097378277,0.191011236,28.5,21.8,459,-2.1429,4.9754,5.678,83.9,80.1832244,2611,0.4351,0.1106,0.137,0.227495908,0.355155483,28.5,6.6,186,-2.0506,5.1076,5.358,76.5,72.4688172,2667.5,1.1119,-0.41505,0.4615,0.122994652,0.347593583
527054,Julio Teheran,R,2016,25,2966,188,22,5.4,0.302,0.361,18.3,50.9,24.2,41.2,25.5,55.5,1614,-1.4504,4.98445,6.3335,95.7,91.45947955,2270.5,-0.9316,1.307966667,0.244,0.070996979,0.257301108,8.9,8.9,258,-1.4327,5.0731,6.391,88.1,82.87093023,1467.5,-1.133391667,0.981166667,0.2405,0.08040201,0.24120603,35.4,26.2,339,-1.6324,5.0075,5.973,85.7,81.8699115,2448,0.091275,0.476633333,0.258,0.159468439,0.317275748,35.4,9.2,256,-1.34305,5.14335,5.559,76.1,72.04101563,2575.5,0.722395833,-0.407733333,0.135,0.129963899,0.368231047
628711,Julio Urias,L,2016,20,1416,77,25,9.2,0.296,0.347,20.5,48.9,25.9,45.2,15.2,55.7,785,2.0959,6.0476,5.689,96.7,93.18254777,2437,0.269408333,1.677766667,0.332,0.050925926,0.222222222,12.9,12.9,184,2.14625,5.85095,6.008,84.1,80.54402174,1829,1.0118625,1.2578,0.108,0.144230769,0.25,31.2,14.6,112,1.9657,6.09685,5.503,89.5,86.05357143,2465,-0.399983333,0.6902,0.242,0.071428571,0.160714286,31.2,16.5,215,1.9766,6.0945,5.166,82.1,76.3172093,2670,-1.137566667,-0.033633333,0.566,0.194444444,0.388888889
628711,Julio Urias,L,2019,23,1344,79.2,26.1,8.3,0.267,0.312,21.6,46.3,29.9,39.2,22,60.3,811,1.594,6.2456,5.523,98.1,95.12737361,2508,0.1899,1.4759,0.18,0.119605425,0.266337855,16.2,16.2,219,1.7985,5.9651,5.874,85.7,82.20365297,1859,1.1568,0.9556,0.242,0.210045662,0.283105023,23.3,17.2,191,1.5413,6.2875,5.179,88.9,84.6052356,2618,-0.4979,0.1614,0.1,0.150862069,0.215517241,23.3,6.1,82,1.5041,6.26285,4.9895,81.1,77.30243902,2747.5,-0.6229,-0.70555,0.242,0.073170732,0.37804878
605121,Justin Anderson,R,2019,27,895,47,27.6,14.7,0.313,0.365,14.2,43.7,28.4,36.3,22.6,47,421,-2.344,5.9318,6.531,97,94.60950119,2286,-0.6163,1.381,0.219,0.064133017,0.168646081,0.8,0.8,8,-2.4126,5.98775,6.259,90.5,87.9625,1714.5,-0.8889,1.15285,NA,0.125,0.25,52,52,364,-2.52845,5.88275,6.079,89.2,84.5043956,2293,0.7068,0.3063,0.16,0.173819742,0.324034335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502522,Justin Miller,R,2018,31,885,52.1,27.9,7.9,0.283,0.354,24.4,53.4,26.7,35.3,38.2,70.9,628,-3.39255,6.3028,6.256,96.3,93.94156051,2432.5,-0.3942,1.4042,0.14,0.132165605,0.243630573,1.8,1.8,16,-3.27505,6.487,6.1155,91.1,89.49375,2014,-1.1032,0.95975,0.0955,0,0,27.2,27.2,161,-3.4937,6.2592,5.843,88.9,86.19503106,2691,0.6352,0.0678,0.153,0.124481328,0.294605809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434378,Justin Verlander,R,2019,36,3242,223,35.4,5,0.249,0.357,26.7,51.5,33.7,36.1,30.5,49.8,1664,-1.62,7.01775,5.941,98.8,94.56418269,2577,-0.8387,1.72535,0.296,0.144230769,0.338341346,4.1,4.1,137,-2.0191,6.7756,6.086,89.3,86.92189781,1852,-1.3538,0.8286,0.135,0.138686131,0.204379562,45.9,28.6,964,-1.7146,6.94,5.835,90.9,87.50912863,2619.5,0.3604,0.5043,0.1455,0.247668394,0.332642487,45.9,17.2,576,-1.83225,6.86045,5.447,83.2,79.40416667,2824.5,0.6203,-1.04015,0.2315,0.101123596,0.332263242
434378,Justin Verlander,R,2016,33,3663,227.2,28.1,6.3,0.281,0.359,19.9,49.4,26.9,35.4,28.1,57.8,2102,-2.2701,6.51045,6.105,99.1,94.08620362,2559,-1.1925375,1.6448,0.271,0.084869059,0.253637245,8.4,8.4,307,-2.5056,6.3684,6.108,90,85.90521173,2059,-1.55785,0.807733333,0.363,0.102739726,0.239726027,33.6,17.7,626,-2.3449,6.49275,5.9965,92.6,88.64392971,2473,-0.035366667,0.944616667,0.154,0.179419525,0.283641161,33.6,15.9,560,-2.43555,6.39525,5.3955,84.2,79.23375,2780,0.675775,-0.7073,0.19,0.088495575,0.311504425
434378,Justin Verlander,R,2018,35,3421,214,34.8,4.4,0.241,0.341,26,54.4,31.8,30.7,31.7,61.7,2113,-1.8499,6.8476,5.915,99.2,94.99488878,2617,-0.9148,1.687,0.178,0.135761589,0.324503311,1.4,1.4,51,-2.1979,6.6039,6.026,89.1,87.37254902,1881,-1.4054,0.6755,0.167,0.176470588,0.254901961,36.7,22.2,754,-2.17545,6.5962,5.7155,90.6,86.5066313,2692.5,0.30565,0.2459,0.201,0.184796855,0.315858453,36.7,14.4,495,-2.0863,6.6835,5.166,83.3,79.55171717,2898,0.7762,-1.1123,0.112,0.117171717,0.333333333
458677,Justin Wilson,L,2017,30,1130,58,32.3,14.1,0.283,0.35,27.3,49.9,29,37.9,25,89.3,1008,1.22925,6.43725,5.8935,98.5,94.87896825,2441.5,0.50125,1.6464,0.191,0.116831683,0.275247525,0.1,0.1,2,1.1703,6.29035,5.9805,90.2,89.85,1523.5,1.50865,0.8391,NA,0,0,10.4,10.4,85,1.6855,6.2958,5.368,88.4,84.67529412,2540,-0.3563,0.0401,0.193,0.152542373,0.262711864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516969,Kelvin Herrera,R,2016,27,1090,72,30.4,4.2,0.262,0.35,24.1,50,31.9,45.6,24.2,60.1,638,-1.89315,6.034,6.085,100.6,97.78887147,2257.5,-0.8460125,1.482116667,0.2305,0.108603667,0.2651622,18.5,18.5,198,-2.2436,5.7961,6.195,92.4,89.27626263,1796.5,-1.343533333,0.807733333,0.108,0.118644068,0.231638418,21.2,9.7,75,-2.0157,5.9477,5.523,89.3,83.812,2605,0.899833333,0.2301,0.064,0.158878505,0.299065421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516969,Kelvin Herrera,R,2017,28,991,59.1,21.6,7.7,0.321,0.383,20,50.5,25.5,46.7,25.3,71.3,707,-1.8144,5.9686,6.243,101.5,97.20622348,2256,-0.919,1.2316,0.2305,0.108603667,0.2651622,17.8,17.8,175,-2.2305,5.7296,6.353,93,90.348,1761,-1.4235,0.6227,0.108,0.118644068,0.231638418,10.7,10.7,88,-1.9769,5.89015,5.7745,91.6,86.36022727,2518,0.48165,0.2057,0.064,0.158878505,0.299065421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516969,Kelvin Herrera,R,2019,30,907,51.1,22.6,9.8,0.327,0.395,22.1,48.4,26.4,38.6,22.2,67.8,615,-1.9275,6.0869,5.905,99.1,95.18292683,2232,-0.5405,1.1916,0.259,0.112195122,0.271544715,19.5,19.5,177,-2.4174,5.7557,6.028,91.7,88.55141243,1778,-1.1343,0.8071,0.129,0.118644068,0.186440678,12.6,12.6,114,-2.1237,5.96685,5.216,87.5,81.63684211,2670.5,1.118,-0.237,0.217,0.146551724,0.413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516969,Kelvin Herrera,R,2018,29,696,44.1,20.7,5.4,0.298,0.35,20.8,50.9,26.8,37.8,31.1,64,446,-1.5163,5.9884,6.0905,99.4,96.44977578,2203,-0.83385,1.1861,0.172,0.089686099,0.213004484,16.9,16.9,118,-2.11355,5.60545,6.2425,91.2,88.23898305,1721.5,-1.1377,0.79515,0.257,0.203389831,0.305084746,18.9,18.9,132,-1.8456,5.84105,5.5195,85.7,80.67045455,2690.5,1.24555,-0.4622,0.103,0.21969697,0.424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571704,Ken Giles,R,2017,27,952,62.2,33.6,8.5,0.257,0.34,23,52,33.9,45.1,21.1,52.7,502,-1.99475,6.22595,5.496,100.7,98.1559761,2457,-0.8104,1.43845,0.239,0.105577689,0.260956175,0.1,0.1,1,-2.2757,6.1464,5.271,85.6,85.6,2476,-0.9173,-0.0562,NA,0,0,47.1,47.1,442,-2.15395,6.18145,4.8645,90.4,87.02873303,2406.5,-0.0878,-0.02105,0.181,0.231625835,0.400890869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608665,Kendall Graveman,R,2016,26,2821,186,13.7,6,0.351,0.383,10.7,49.7,18.2,53.1,17.7,86,580,-0.96625,5.49355,6.362,94.5,89.42482759,2424.5,0.121891667,0.843566667,0.253,0.082758621,0.175862069,7.4,7.4,199,-1.0069,5.4293,6.647,89.8,85.61105528,1668,-1.0819,0.568366667,0.202,0.106145251,0.212290503,6.4,6.4,104,-0.78675,5.56685,6.213,84.6,79.38173077,2411,0.927666667,0.136216667,0.116,0.129032258,0.311827957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608665,Kendall Graveman,R,2017,27,1667,105.1,15.8,7.2,0.354,0.392,11.2,44.7,17.3,52.1,20.4,83.6,287,-1.0678,5.3498,6.302,96.8,90.6271777,2490,-0.1462,0.9125,0.253,0.082758621,0.175862069,10.7,10.7,179,-1.0548,5.3381,6.695,89,86.01675978,1779,-1.1917,0.4618,0.202,0.106145251,0.212290503,5.5,5.5,92,-0.8654,5.47335,6.2315,82.8,79.01304348,2685,0.94975,-0.34165,0.116,0.129032258,0.311827957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628317,Kenta Maeda,R,2019,31,2433,153.2,27.1,8.2,0.274,0.333,22.6,46,32.5,41,24.5,37.4,911,-2.1661,5.7495,5.958,94.7,92.0557629,2288,-0.6067,1.2868,0.2605,0.075740944,0.31284303,23.7,23.7,572,-2.12845,5.8632,5.578,87.7,84.93636364,1503.5,-1.08,0.2856,0.226,0.194107452,0.239168111,38.8,31.4,696,-2.15865,5.7451,5.649,88.2,83.63477011,2529.5,0.3273,0.49955,0.127,0.218015666,0.361618799,38.8,7.3,179,-1.8534,6.0465,5.372,81.8,77.14916201,2689,0.9395,-0.9753,0.325,0.061452514,0.379888268
628317,Kenta Maeda,R,2018,30,1965,125.1,28.8,8.1,0.286,0.365,20.9,48.1,31.7,42,21.8,44.2,869,-2.152,5.786,6.011,94.4,91.89136939,2294,-0.6041,1.3879,0.263,0.065592635,0.253164557,14.7,14.7,289,-2.1778,5.8174,5.723,87.3,84.43771626,1486,-1.1151,0.3613,0.193,0.265517241,0.306896552,41,29.8,526,-2.10415,5.8269,5.7715,87.8,84.20247148,2515,0.27565,0.4795,0.2215,0.241908007,0.367972743,41,11.1,219,-1.9009,6.0034,5.459,81.5,77.25981735,2589,0.8009,-1.0691,0.3925,0.059360731,0.383561644
628317,Kenta Maeda,R,2017,29,2174,134.1,25.1,6.1,0.291,0.359,19.1,48.4,27.4,40.2,22.5,51.4,1118,-2.10445,5.85655,6.005,96,91.0322898,2303,-0.55945,1.4702,0.227,0.097495528,0.27549195,10.1,10.1,220,-2.1176,5.8704,6.0775,87.1,83.79318182,1783,-1.01305,0.9633,0.322,0.127272727,0.218181818,38.4,24.4,510,-2.064,5.87955,5.853,88,83.97588235,2413,0.3115,0.94845,0.158,0.21575985,0.335834897,38.4,13.9,303,-1.8518,6.0223,5.552,80.4,75.03762376,2446,0.7823,-0.8094,0.204,0.069078947,0.398026316
628317,Kenta Maeda,R,2016,28,2904,175.2,25,7,0.288,0.352,19.6,44.4,27.6,44.9,20,42.9,1231,-2.1413,5.8286,6.163,93.7,90.56515028,2317,-0.852275,1.492866667,0.227,0.097495528,0.27549195,9.6,9.6,276,-2.125,5.8028,6.2435,86.6,83.05833333,1740.5,-1.2468125,0.9525,0.322,0.127272727,0.218181818,47.4,29.4,461,-2.1204,5.8356,5.909,85.6,82.39457701,2459,0.166425,0.837833333,0.158,0.21575985,0.335834897,47.4,17.9,516,-1.89725,5.99925,5.787,78.2,72.98139535,2529.5,0.681341667,-0.962433333,0.204,0.069078947,0.398026316
641838,Kevin McCarthy,R,2018,26,1008,72,15.7,6.8,0.322,0.355,14.3,50,20.4,65.3,12.9,66.9,52,-2.78885,5.70165,6.6025,93.7,91.8,2044.5,-0.73595,1.00245,0.772,0.076923077,0.192307692,22.1,22.1,223,-2.787,5.6809,6.618,86.9,84.35336323,1775,-1.2655,0.347,0.16,0.197309417,0.264573991,10.9,6.4,63,-2.8994,5.655,6.515,91.2,86.48095238,2159,0.0263,0.3934,0.37,0.123076923,0.292307692,10.9,4.4,42,-2.7948,5.74585,6.261,85.2,82.40714286,2054.5,0.5334,0.01055,0.555,0.066666667,0.266666667
641838,Kevin McCarthy,R,2019,27,901,60.1,14.2,7.8,0.316,0.344,11.7,49.4,20.4,58.9,14.5,71.3,141,-1.669,5.5556,6.601,93.2,88.91560284,2174,-0.025,0.6067,0.296,0.092198582,0.212765957,22.3,22.3,201,-1.7758,5.5372,6.714,86.5,83.88457711,1813,-1.2607,0.3126,0.246,0.139303483,0.189054726,6.3,3.4,31,-1.7386,5.6671,6.409,85,83.32258065,2134,0.0809,0.2939,0.135,0.096774194,0.225806452,6.3,2.8,25,-1.7816,5.7005,6.431,84,82.404,2134,0.2494,0.1561,0.07,0.038461538,0.346153846
641871,Keynan Middleton,R,2017,24,976,58.1,25.6,7.3,0.321,0.408,28.3,51.4,35.2,37.6,27.3,62.7,612,-2.97955,6.07005,6.3265,100.5,96.87761438,2455,-0.92635,1.2348,0.302,0.13050571,0.27406199,1.8,1.8,18,-2.97755,6.0291,6.674,91.5,88.24444444,2030,-1.36445,0.6611,0.031,0.333333333,0.388888889,35.4,35.4,338,-3.12625,6.12855,6.242,95,88.55769231,2416,0.0475,0.3327,0.1335,0.222543353,0.329479769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607457,Kyle Barraclough,R,2016,26,1333,72.2,36.9,14.4,0.255,0.319,22.6,47.6,35.2,55.1,15,54.2,708,-2.24575,6.00695,6.01,99.3,96.23587571,2485,-0.5120125,1.495733333,0.244,0.0736,0.2464,3.7,3.7,49,-2.1775,6.0063,6.047,92.3,90.18979592,1433,-1.116691667,0.820633333,0.103,0.16,0.22,42,42,437,-2.2406,5.8879,5.608,89.1,82.68443936,2603,0.775975,-0.086666667,0.106,0.182389937,0.36687631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607457,Kyle Barraclough,R,2017,27,1151,66,26.6,13.3,0.284,0.322,20.9,48.3,31.3,46.5,22.4,54.3,625,-2.3091,6.0736,6.058,97.5,94.8088,2466,-0.3638,1.4353,0.244,0.0736,0.2464,4.3,4.3,50,-2.21715,6.10165,6.001,90.9,88.624,1467.5,-0.954,0.73975,0.103,0.16,0.22,41.3,41.3,471,-2.2589,6.0506,5.608,83.7,80.09171975,2442,1.0036,-0.3725,0.106,0.182389937,0.36687631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607457,Kyle Barraclough,R,2018,28,1012,55.2,24.5,13.9,0.295,0.317,22,48,29.7,47.9,26,59.7,605,-2.241,6.1079,6.041,95.5,93.55157025,2427,-0.3861,1.3855,0.185,0.085950413,0.287603306,11.4,11.4,116,-2.11365,6.1379,6.0005,89.5,86.825,1420,-1.04505,0.5712,0.166,0.25,0.327586207,28.7,28.7,290,-2.24435,6.02955,5.5885,83.5,78.89068966,2397.5,1.07505,-0.4993,0.1465,0.099656357,0.288659794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605195,Kyle Crick,R,2018,26,1046,60.1,25.5,9,0.286,0.333,19,49.5,27.3,42.5,19.4,72.8,762,-1.42685,5.5948,6.0705,98.4,95.87047244,2282.5,-0.44745,1.13375,0.1785,0.090551181,0.25984252,1.3,1.3,14,-1.7363,5.64365,6.0845,90.1,88.49285714,1837.5,-1.13895,0.2938,0.06,0.142857143,0.214285714,25.8,25.8,270,-1.48865,5.67905,5.4825,86.5,81.46814815,3182,1.5458,-0.2361,0.0985,0.174074074,0.377777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605195,Kyle Crick,R,2019,27,933,49,27,15.5,0.313,0.341,20.9,47.8,29.6,43.9,27.6,62.2,601,-1.7559,5.3272,6.025,97.6,95.21314476,2364,-0.5361,1.0501,0.222,0.091514143,0.274542429,0.3,0.3,3,-1.9156,5.1902,5.879,90.5,89,2249,-1.1148,0.0802,NA,0,0.333333333,37.4,37.4,358,-1.84695,5.3513,5.6145,84.5,81.53575419,3256.5,1.64455,0.14005,0.0915,0.178272981,0.328690808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607536,Kyle Freeland,L,2017,24,2553,156,15.6,9.2,0.32,0.338,13.6,48.2,18.3,56.5,16.9,62.8,1604,2.9981,5.5025,6.458,95.3,91.96253117,2241,0.93225,0.82075,0.1725,0.054239401,0.208229426,7.6,7.6,195,3.0079,5.8176,6.247,89.7,86.50564103,1435,0.7839,0.7374,0.214,0.082051282,0.21025641,29.5,25.6,652,3.0819,5.5059,6.3135,91.7,86.24907975,2188.5,-0.1297,0.5738,0.185,0.118902439,0.286585366,29.5,3.8,70,3.08705,5.70195,5.77,83.5,80.06,2269,-0.41045,0.0835,0.778,0.091836735,0.316326531
607536,Kyle Freeland,L,2019,26,1779,104.1,16.7,8.2,0.361,0.408,13.5,44.7,21.3,47.6,22.1,51,909,1.5467,5.9616,6.461,95,91.90352035,2287,0.5978,1.0064,0.262,0.04730473,0.243124312,12.4,12.4,222,1.669,5.8516,6.288,89.5,86.58063063,1431,0.8565,0.58305,0.203,0.13963964,0.234234234,36.4,30.3,538,1.80345,5.6586,6.3965,90.7,86.67118959,2239.5,-0.22675,0.4191,0.24,0.144444444,0.248148148,36.4,6,101,1.8571,5.6238,6.19,84.4,81.23168317,2239,-0.1657,0.0749,0.592,0.155963303,0.357798165
502043,Kyle Gibson,R,2017,30,2609,158,17.5,8.7,0.36,0.403,15.5,45.6,23.4,51.6,18.4,57.8,1510,-1.6872,6.56465,6.777,95.9,92.07701987,2064,-1.006,1.2976,0.266,0.041721854,0.228476821,14.5,14.5,380,-1.989,6.33765,6.8385,86.8,84.01,1623,-1.11555,0.68745,0.33,0.173684211,0.263157895,27.5,17.2,317,-2.0069,6.3802,6.395,88.7,84.26940063,2459,0.412,0.3827,0.233,0.20935412,0.320712695,27.5,10.3,262,-1.7673,6.4708,6.2885,81.7,79.49923664,2424.5,0.5062,-0.382,0.276,0.144444444,0.307407407
502043,Kyle Gibson,R,2018,31,3241,196.2,21.7,9.6,0.316,0.363,15.2,41.1,26.9,51.4,17.9,57.7,1870,-1.8982,6.4412,6.7785,96.5,92.97967914,2135,-1.0308,1.08175,0.2755,0.039016569,0.229823624,11,11,357,-2.3529,6.2032,6.829,88.6,85.57843137,1680,-1.1562,0.4247,0.177,0.173669468,0.254901961,31.2,20.7,537,-2.1553,6.2745,6.42,88.7,85.52532588,2507,0.3943,-0.006,0.21,0.267062315,0.34421365,31.2,10.4,334,-2.1632,6.29545,6.3465,83.9,80.70748503,2474.5,0.4838,-0.71065,0.1965,0.162241888,0.312684366
