"","player_name","year","pitcher","player_age","n","p_formatted_ip","p_k_percent","p_bb_percent","xwoba","xwobacon","z_swing_miss_percent","in_zone_percent","whiff_percent","groundballs_percent","flyballs_percent","n_fastball_formatted","N_FB","Rel_X_FB","Rel_Z_FB","Extension_FB","Max_Velo_FB","Avg_Velo_FB","Spin_FB","H_Break_FB","V_Break_FB","xwOBA_FB","SwStr_FB","CSW_FB","swstr_fb_pred","n_offspeed_formatted","n_ch_formatted","N_CH","Rel_X_CH","Rel_Z_CH","Extension_CH","Max_Velo_CH","Avg_Velo_CH","Spin_CH","H_Break_CH","V_Break_CH","xwOBA_CH","SwStr_CH","CSW_CH","swstr_ch_pred","n_breaking_formatted","n_sl_formatted","N_SL","Rel_X_SL","Rel_Z_SL","Extension_SL","Max_Velo_SL","Avg_Velo_SL","Spin_SL","H_Break_SL","V_Break_SL","xwOBA_SL","SwStr_SL","CSW_SL","n_cukc_formatted","N_CB","Rel_X_CB","Rel_Z_CB","Extension_CB","Max_Velo_CB","Avg_Velo_CB","Spin_CB","H_Break_CB","V_Break_CB","xwOBA_CB","SwStr_CB","CSW_CB","swstr_cb_pred","swstr_sl_pred","MaxBB","Team","Age","K.9","BB.9","K.BB","HR.9","WHIP","ERA","FIP","xFIP","SIERA","WAR","Dollars","playerid","arsenal_pred","urs_arsenal_pred","FIP_pred","use_FIP_pred","FB_Grade","CH_Grade","CB_Grade","SL_Grade","ARS_Grade","USE_ARS_Grade","Pres_Grade","USE_Pres_Grade"
"748","Sean Newcomb",2018,656794,25,2919,164,23,11.6,0.301,0.338,19.7,47.2,24.9,44.1,24.4,62.2,1817,2.2314,6.5574,5.574,97,92.9970831,2185,0.554,1.4055,0.216,0.089157953,0.275729224,0.07885315,19.1,19.1,558,2.1113,6.63655,5.799,90.3,86.2625448,1596,1.0043,0.7726,0.172,0.132142857,0.226785714,0.129555591,18.5,4.2,124,2.2489,6.3676,5.253,88.7,80.48225806,2596.5,-0.96565,-0.31455,0.507,0.152,0.32,14.2,417,2.2066,6.6401,5.036,80.9,76.7616307,2714,-0.7714,-1.474,0.171,0.081534772,0.24940048,0.093413882,0.149082227,0.149082227,"Braves",25,8.78,4.45,1.98,0.99,1.33,3.9,4.14,4.33,4.54,1.9,"$15.30 ",16943,4.34759199999999,4.44012,4.56776266666666,4.67831766666666,50,50,50,50,50,50,50,40
"749","Sean Newcomb",2019,656794,26,1181,68.1,22.2,9.9,0.302,0.341,18.2,49.1,22.9,50.5,23,65.1,770,1.7286,6.4992,5.5735,97.4,94.32415584,2234,0.44765,1.39645,0.215,0.080519481,0.248051948,0.079390745,6.9,6.9,82,1.92065,6.4331,5.8145,89.7,87.35731707,1591.5,1.01885,0.6934,0.409,0.12195122,0.243902439,0.123360351,27.8,8.1,96,1.8462,6.2842,5.2105,83.7,81.35833333,2852.5,-1.1932,-0.61395,0.3,0.083333333,0.239583333,19.7,233,1.7189,6.5515,5.067,82,78.81158798,2875,-0.7077,-1.5097,0.1385,0.124463519,0.313304721,0.122915449,0.117931893,0.122915449,"Braves",26,8.56,3.82,2.24,1.05,1.32,3.16,4.24,4.61,4.46,0.4,"$3.20 ",16943,4.505911,4.54121366666666,4.62009933333332,4.59417966666666,50,50,60,40,50,50,40,40
"750","Seranthony Dominguez",2018,622554,24,931,58,32,9.5,0.252,0.314,25.7,49.7,34.9,55.7,21.4,66.5,620,-2.3268,5.53965,6.2355,100.9,98.00096774,2342.5,-0.10165,1.029,0.177,0.106451613,0.312903226,0.104882376,6.4,6.4,60,-2.35705,5.4655,6.56,93.3,91.08166667,1712.5,-1.30155,0.50765,0.0955,0.183333333,0.266666667,0.148805365,26.9,26.9,184,-2.17815,5.64255,6,93.1,88.79565217,2475,0.43665,0.05715,0.165,0.274900398,0.406374502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235084588,0.235084588,"Phillies",23,11.48,3.41,3.36,0.62,0.93,2.95,2.85,3.04,2.81,1.3,"$10.30 ",19249,3.203621,3.20252066666666,3.30234266666666,3.34044399999999,65,50,NA,75,70,70,70,65
"751","Sergio Romo",2017,489265,34,907,55.2,26.3,8.5,0.293,0.363,24.6,41.6,34.4,37.9,24.8,34.2,169,-2.8219,5.0504,6.219,89.2,86.41893491,2306,-1.1103,1.1118,0.1455,0.035502959,0.278106509,0.052306912,7.2,7.2,66,-2.85805,4.97655,6.3495,82.7,80.5530303,1969,-1.5939,0.3915,0.177,0.227272727,0.272727273,0.196521442,58.4,58.4,488,-2.9761,4.7989,5.9635,82,76.87520492,2910,1.2861,0.6585,0.164,0.179245283,0.350943396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16889134,0.16889134,"- - -",34,9.54,3.07,3.11,1.46,1.1,3.56,4.22,4.1,3.6,0.3,"$2.20 ",9817,4.02579233333333,4.14103299999999,4.11026766666666,4.08338533333333,35,65,NA,50,50,50,50,50
"752","Sergio Romo",2018,489265,35,1129,67.1,26.4,7,0.289,0.359,23.2,43.8,31.8,37.6,30.6,29.9,164,-2.8096,5.073,6.1295,88.7,86.39695122,2269.5,-1.032,1.1043,0.268,0.085365854,0.37195122,0.072023882,12,12,136,-2.86065,5.00675,6.151,82.3,80.43308824,2072,-1.5733,0.3761,0.1225,0.154411765,0.242647059,0.167548249,58,58,607,-3.0407,4.8062,5.91,80.4,76.77495881,2862,1.392,0.6604,0.142,0.155725191,0.317557252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163081049,0.163081049,"Rays",35,10.02,2.67,3.75,1.47,1.26,4.14,4.04,3.9,3.32,0.5,"$4.00 ",9817,4.22257533333334,4.11340500000001,4.103126,4.07448633333334,50,60,NA,50,50,50,50,50
"753","Sergio Romo",2019,489265,36,995,60.1,24.1,6.8,0.273,0.33,20.1,41.8,30.3,36.5,28.8,24.3,100,-2.75045,5.0616,6.1785,88,86.5,2309,-1.14665,0.9658,0.259,0.04,0.32,0.048402985,16,16,160,-2.79135,5.03795,6.0605,82,80.16125,2151.5,-1.665,0.2311,0.1525,0.1625,0.20625,0.163791565,59.5,59.5,515,-2.9858,4.7872,5.824,82.1,77.2607767,2849,1.3063,0.739,0.1475,0.15851602,0.344013491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159134858,0.159134858,"- - -",36,8.95,2.54,3.53,1.04,1.11,3.43,3.68,4.68,3.98,1,"$7.90 ",9817,4.662105,4.50161066666666,4.56401766666667,4.54156966666667,35,60,NA,50,40,50,50,50
"754","Seth Lugo",2016,607625,27,948,64,17.3,8.1,0.355,0.401,16.4,50.2,21.7,45.8,25.3,55.8,528,-1.56595,5.36695,6.479,97.5,92.83598485,2318,-1.086770833,1.262816667,0.268,0.076086957,0.258454106,0.076699281,8.7,8.7,82,-1.44475,5.4314,6.401,90.3,86.4695122,1720,-1.205758333,1.093683333,0.2485,0.079710145,0.213768116,0.093550821,35.4,18.8,171,-1.5426,5.503,6.212,90.8,87.05438596,2338,0.032825,0.559766667,0.269,0.126530612,0.297959184,16.5,150,-1.5602,5.61005,5.7745,83.5,78.4,3320.5,0.867129167,-1.47485,0.279,0.09122807,0.305263158,0.099470541,0.131162141,0.131162141,"Mets",26,6.33,2.95,2.14,0.98,1.09,2.67,4.33,4.71,4.66,0.2,"$1.90 ",12447,4.31680100000001,4.63034633333334,4.59700366666667,4.64755933333334,50,40,50,40,50,40,40,40
"755","Seth Lugo",2017,607625,28,1634,101.1,19.5,5.7,0.335,0.395,16.1,51.5,20.7,42.6,24.7,50.6,828,-1.42565,5.26095,6.3445,97,91.36896135,2247,-1.1174,1.1985,0.268,0.076086957,0.258454106,0.074779711,16.8,16.8,276,-1.4778,5.22115,6.3775,89.8,85.93731884,1788.5,-1.2386,0.93715,0.2485,0.079710145,0.213768116,0.086434497,32.4,14.9,244,-1.45065,5.39125,6.1365,90.5,85.71106557,2331,0.0641,0.6112,0.269,0.126530612,0.297959184,17.4,285,-1.4707,5.3799,5.724,80.4,76.31017544,3065,0.9802,-1.0766,0.279,0.09122807,0.305263158,0.115496239,0.127849309,0.127849309,"Mets",27,7.55,2.22,3.4,1.15,1.37,4.71,3.95,4.18,4.33,1.6,"$13.20 ",12447,4.29462233333334,4.41659866666667,4.32071666666667,4.44517033333333,50,40,50,40,50,50,50,50
"756","Seth Lugo",2018,607625,29,1611,101.1,25.1,6.8,0.277,0.342,15.9,50.7,23.3,47.3,24.2,48.8,787,-1.162,5.3542,6.139,98.2,93.8364676,2245,-0.9564,1.1883,0.231,0.086404066,0.285895807,0.085091335,7.5,7.5,122,-1.2473,5.3666,6.171,89.6,87.01967213,1810,-1.3208,0.7569,0.1425,0.114754098,0.213114754,0.119492098,43.5,11.7,189,-1.2379,5.3857,5.932,91.2,87.80846561,2420,0.2998,0.5012,0.308,0.132275132,0.275132275,31.8,513,-1.2675,5.4857,5.625,84,79.93528265,3177,1.0229,-1.2364,0.142,0.109161793,0.346978558,0.110072825,0.137640441,0.137640441,"Mets",28,9.15,2.49,3.68,0.8,1.08,2.66,3.17,3.48,3.36,1.5,"$12.40 ",12447,3.93647466666667,3.89555766666666,3.87052466666667,3.81479933333333,50,50,50,50,60,60,60,60
"757","Seth Lugo",2019,607625,30,1272,80,33.1,5.1,0.234,0.321,20.7,52.8,26.6,43.9,28.6,56.7,722,-1.1293,5.54105,6.077,97.6,94.316759,2233,-0.791,1.27015,0.181,0.110803324,0.325484765,0.105644988,6.5,6.5,83,-1.1986,5.4882,6.139,91.2,87.89518072,1727,-1.2771,0.733,0.084,0.096385542,0.204819277,0.103024389,36.7,12.9,165,-1.2008,5.5246,5.865,90.7,88.05272727,2427,0.3078,0.5594,0.262,0.151515152,0.333333333,23.7,302,-1.19045,5.59765,5.5585,83.8,79.57715232,3284,1.0534,-1.39915,0.229,0.102649007,0.321192053,0.108244937,0.143373367,0.143373367,"Mets",29,11.7,1.8,6.5,0.9,0.9,2.7,2.7,3.24,2.78,2.3,"$18.20 ",12447,3.62186366666667,3.67793666666667,3.51268733333334,3.510715,65,40,50,50,65,65,65,65
"758","Seunghwan Oh",2016,493200,34,1292,79.2,32.9,5.8,0.24,0.33,28.9,47.8,35.3,40.5,27.4,61.3,760,-2.5013,5.6975,5.8045,97.5,93.52065789,2313.5,-0.816091667,1.521533333,0.1595,0.136618141,0.29787234,0.116912019,6.9,6.9,81,-2.397,5.6436,5.817,88.2,83.62222222,1624,-1.297608333,0.822066667,0.509,0.155844156,0.207792208,0.144769096,31.7,30.9,383,-2.6844,5.4727,5.76,91.2,86.35065274,2250,-0.078508333,0.568366667,0.123,0.076923077,0.230769231,0.7,9,-2.1531,5.9275,5.4,78.4,74.17777778,2532,0.465633333,-0.744566667,0.566,0.052631579,0.263157895,0.055537585,0.102538797,0.102538797,"Cardinals",33,11.64,2.03,5.72,0.56,0.92,1.92,2.13,2.88,2.42,2.6,"$20.60 ",18719,3.43550433333334,3.39675966666667,3.40373233333334,3.25488900000001,70,50,35,35,65,70,65,70
"759","Seunghwan Oh",2017,493200,35,1028,59.1,20.5,5.7,0.314,0.385,24.2,52.6,27.1,30.2,32.3,86.8,892,-2.5524,5.5632,5.5455,96,90.91827354,2263.5,-0.5102,1.3782,0.1595,0.136618141,0.29787234,0.109704557,7.4,7.4,77,-2.3593,5.6109,5.687,89.5,84.35714286,1651,-1.1907,1.0538,0.509,0.155844156,0.207792208,0.139900386,5.6,3.7,36,-2.70905,5.35235,5.4605,83,81.71666667,2210.5,0.08655,0.36005,0.123,0.076923077,0.230769231,1.8,19,-2.257,5.7544,5.151,78.1,75.03684211,2509,0.3929,-0.7611,0.566,0.052631579,0.263157895,0.055956981,0.101068692,0.101068692,"Cardinals",34,8.19,2.28,3.6,1.52,1.4,4.1,4.44,5.04,4.18,0,"$0.30 ",18719,4.61346,4.64145566666666,4.46164133333333,4.57653733333333,65,50,35,35,40,40,50,50
"760","Seunghwan Oh",2018,493200,36,1160,68.1,28.8,6.2,0.263,0.333,26,48.5,31.5,30.5,33.9,83.6,970,-2.75115,5.5025,5.6665,94.1,88.89309278,2251,-0.36915,1.2916,0.196,0.153608247,0.311340206,0.12422537,7.6,7.6,89,-2.6542,5.5317,5.63,88.6,83.67752809,1656,-1.1093,0.8045,0.157,0.134831461,0.179775281,0.127080885,8.7,1.6,17,-3.0406,5.2602,5.533,80.5,78.4,2293,0.3709,0.1395,0.197,0.157894737,0.263157895,7,82,-2.5006,5.5857,5.3275,78.1,74.00853659,2568.5,0.5737,-0.886,0.135,0.097560976,0.37804878,0.084527289,0.145265098,0.145265098,"- - -",35,10.4,2.24,4.65,1.05,1.01,2.63,3.29,3.87,3.06,1.1,"$9.00 ",18719,3.97553266666666,3.90712833333333,3.70049,3.64217533333333,70,50,50,50,60,60,60,60
"761","Shane Bieber",2018,669456,23,1802,114.2,24.3,4.7,0.317,0.398,17.6,53.6,26.2,46.5,23.7,57.4,1035,-1.0909,5.7209,6.432,95.5,93.01545894,2271,-0.9252,1.2839,0.291,0.049275362,0.30821256,0.058892943,3.8,3.8,69,-1.2141,5.6681,6.374,89.8,87.76521739,1590,-0.9205,0.97,0.2275,0.072463768,0.217391304,0.080162111,38.7,22.6,392,-1.1743,5.697,5.8755,86.6,83.69846939,2257.5,0.17895,-0.0633,0.208,0.26405868,0.381418093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216117557,0.216117557,"Indians",23,9.26,1.81,5.13,1.02,1.33,4.55,3.23,3.3,3.45,2.7,"$21.30 ",19427,3.51776766666666,3.52880466666667,3.405094,3.390341,40,40,NA,70,65,65,65,65
"762","Shane Bieber",2019,669456,24,3223,214.1,30.2,4.7,0.3,0.408,16.9,46.4,30.7,44.8,21.7,45.7,1475,-1.3642,5.7503,6.421,95.2,93.08867797,2257,-0.6929,1.4847,0.299,0.050847458,0.315254237,0.066641883,7.2,7.2,234,-1.5476,5.5937,6.4085,89.6,87.57692308,1734.5,-1.3032,0.6013,0.268,0.094017094,0.230769231,0.110712519,46.9,26.4,850,-1.45385,5.688,6.1205,87.8,85.01988235,2378,0.12395,0.23795,0.2605,0.225195095,0.344481605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191172623,0.191172623,"Indians",24,10.88,1.68,6.48,1.3,1.05,3.28,3.32,3.23,3.36,5.6,"$44.90 ",19427,3.51213233333333,3.599053,3.44225233333334,3.36035033333334,40,50,NA,65,65,65,65,65
"763","Shane Carle",2018,641438,27,947,63,16.6,10.4,0.323,0.357,18.7,47.1,26.5,48.4,18.1,46.7,443,-1.7263,6.0171,6.069,97.7,94.77404063,2194,-0.973,1.1662,0.273,0.072234763,0.237020316,0.069179269,16.6,16.6,158,-1.85795,5.9709,6.179,90.3,87.34177215,1553.5,-1.0617,0.4906,0.262,0.189873418,0.234177215,0.169073907,36.5,25,232,-1.869,5.9225,5.9655,91.1,86.87974138,2222,0.25185,0.19785,0.1895,0.189873418,0.312236287,11.5,109,-1.7597,5.9465,5.718,82.7,80.51100917,2456,0.5484,-0.8715,0.1685,0.155963303,0.348623853,0.131773869,0.175661576,0.175661576,"Braves",26,6.14,3.86,1.59,0.29,1.22,2.86,3.54,4.39,4.59,0.6,"$4.60 ",15258,4.330446,4.29148933333333,4.47861733333333,4.44485266666667,50,60,60,60,50,50,50,50
"764","Shane Greene",2019,572888,31,948,62.2,25.4,6.7,0.307,0.38,19.7,50.1,26.3,47.6,22.6,78,751,-1.8453,6.0801,5.41,95.3,90.65113182,2276,-1.1381,0.7555,0.226,0.097074468,0.300531915,0.083004701,0.5,0.5,5,-2.0341,6.0097,5.296,86.4,85.38,1774,-1.4616,0.1096,NA,0,0.2,0.064947535,21.4,21.4,198,-1.9943,5.9562,4.866,83.1,80.19848485,2595.5,1.3919,0.26415,0.448,0.18627451,0.352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170365842,0.170365842,"- - -",30,9.19,2.44,3.76,1.15,1.01,2.3,3.79,3.97,3.68,0.9,"$7.30 ",10756,4.099006,3.97039933333334,3.933948,3.85878966666667,50,35,NA,60,50,60,60,60
"765","Shaun Anderson",2019,641312,25,1583,96,16.4,8.9,0.354,0.394,14.9,47.8,20.8,43.2,19.2,58.5,982,-2.5698,6.34405,6.245,96.4,92.5395112,2468,-0.0775,1.12675,0.2255,0.067141404,0.216683622,0.072283486,7.9,7.9,133,-2.7561,6.2859,6.108,89.3,86.07443609,1425,-0.8597,0.5707,0.13,0.096296296,0.244444444,0.106485798,33.4,30.5,383,-2.8113,6.2261,5.77,90.4,86.52480418,2714,0.4889,0.1276,0.314,0.147704591,0.25748503,2.9,51,-2.6384,6.3608,5.773,81.3,77.79411765,2505,0.5135,-0.9937,0.306,0.038461538,0.230769231,0.059265597,0.152527161,0.152527161,"Giants",24,6.56,3.56,1.84,1.22,1.55,5.44,4.77,4.95,5.31,0.6,"$4.80 ",19453,4.860117,4.859113,4.99392733333334,4.93414333333333,50,40,35,50,35,35,35,35
"766","Shawn Kelley",2019,518875,35,768,47.1,21,5.4,0.363,0.444,17.6,53.4,23.5,29.5,30.9,39.7,305,-1.128,5.7438,6.444,95.3,91.91147541,2401,-0.235,1.4417,0.422,0.045901639,0.226229508,0.060751764,0.1,0.1,1,-1.1568,5.6198,5.831,83.3,83.3,2488,-0.324,1.0537,0.28,0,0,0.076844164,60.1,60.1,322,-1.2845,5.73655,5.864,86.9,82.43074534,2461,0.56885,0.14155,0.237,0.162337662,0.300865801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156620942,0.156620942,"Rangers",35,8.18,2.09,3.91,2.28,1.39,4.94,5.52,4.99,4.3,-0.2,"($1.50)",7773,4.85617566666666,4.584754,4.95472733333333,4.59317666666667,40,35,NA,50,35,40,35,40
"767","Sonny Gray",2016,543243,27,1947,117,18.2,8.1,0.332,0.373,10.1,50.4,19.9,54.2,15.9,63.8,1174,-0.85775,5.6516,6.359,96.9,93.2862862,2383,-0.334575,1.247766667,0.1995,0.086633663,0.254950495,0.081236866,9.7,9.7,184,-1.06735,5.5061,6.241,91.5,88.72065217,1672,-0.844620833,0.725316667,0.2125,0.164,0.292,0.140799386,26.3,11.6,142,-0.8595,5.6534,5.888,87.1,84.94929577,2740,0.8239875,-0.04295,0.313,0.220264317,0.27092511,14.7,278,-0.94595,5.6742,5.6825,83.4,81.16690647,2788,1.302720833,-0.6041,0.351,0.10787172,0.346938776,0.107789104,0.202717244,0.202717244,"Athletics",26,7.23,3.23,2.24,1.38,1.5,5.69,4.67,4.13,4.32,0.9,"$7.10 ",12768,4.04245933333334,4.05737900000001,3.98919,3.980973,50,50,50,65,50,50,50,50
"768","Sonny Gray",2017,543243,28,2663,162.1,22.6,8.4,0.315,0.371,16.5,46.7,27.4,54,17,60.6,1614,-0.81255,5.60545,6.2935,96.2,92.7267658,2396,-0.64485,0.99835,0.1995,0.086633663,0.254950495,0.080553646,9.3,9.3,250,-1.0062,5.49925,6.132,91.3,89.5004,1804,-0.9553,0.6545,0.2125,0.164,0.292,0.145578125,29.9,17,436,-0.7272,5.6351,5.868,88.8,85.03761468,2849.5,0.56835,-0.44315,0.313,0.220264317,0.27092511,12.8,343,-0.8565,5.7115,5.828,83.5,80.95189504,2879,1.166,-0.8788,0.351,0.10787172,0.346938776,0.109583934,0.193235051,0.193235051,"- - -",27,8.48,3.16,2.68,1.05,1.21,3.55,3.9,3.76,4.08,2.7,"$22.00 ",12768,3.86621833333333,3.957716,3.83764333333333,3.90184066666666,50,50,50,65,60,60,60,60
"769","Sonny Gray",2018,543243,29,2246,130.1,21.1,9.8,0.321,0.36,13.6,46.4,25.2,52,19.5,58.1,1303,-1.0174,5.6261,6.356,96.1,93.08357636,2384,-0.6093,0.9379,0.228,0.06661562,0.279479326,0.07211998,2.3,2.3,53,-1.2146,5.4886,6.167,90.2,88.38301887,2032,-1.2534,0.8267,0.412,0,0.150943396,0.045861219,39.5,14.6,316,-1.0137,5.6432,5.958,87.7,84.94651899,2702,1.09415,-0.3453,0.206,0.175757576,0.263636364,24.8,558,-0.9895,5.6567,5.87,86.9,82.15268817,2846,1.35285,-0.997,0.24,0.14874552,0.322580645,0.141310708,0.177909454,0.177909454,"Yankees",28,8.49,3.94,2.16,0.97,1.5,4.9,4.17,4.1,4.28,1.5,"$12.00 ",12768,4.15628766666666,4.035797,4.16158066666666,4.08132266666666,50,30,65,60,50,50,50,50
"770","Sonny Gray",2019,543243,30,2806,175.1,29,9.6,0.284,0.351,14.8,44.4,28.4,52.6,20.3,48.7,1367,-0.798,5.6855,6.438,95.8,93.20490124,2500,-0.3458,1.0893,0.2605,0.075347476,0.29773226,0.076183012,4.7,4.7,133,-0.9678,5.5482,6.237,91.3,89.69473684,2030,-1.0698,0.7816,0.18,0.120300752,0.278195489,0.12723273,46.5,21,579,-0.9016,5.63,6.025,87.6,84.63678756,2883,1.341,-0.3669,0.155,0.182997118,0.278097983,25.4,713,-0.8433,5.729,5.947,85.8,81.87096774,2996,1.3248,-1.0012,0.1805,0.117647059,0.334733894,0.118645476,0.178542949,0.178542949,"Reds",29,10.52,3.49,3.01,0.87,1.08,2.87,3.42,3.65,3.97,4.4,"$34.90 ",12768,3.82921533333334,3.72461433333334,3.90534500000001,3.87168966666667,50,50,60,60,60,60,60,60
"771","Spencer Turnbull",2019,605513,27,2658,148.1,22.3,9,0.329,0.377,15.7,46.9,24.7,48.7,20.9,64.3,1191,-1.7503,5.7081,6.084,97.4,93.63585223,2401,-0.1643,0.9387,0.2645,0.106633081,0.277917716,0.099152719,2.9,2.9,78,-1.80995,5.6408,6.112,90.2,86.63717949,1808,-1.4032,0.2152,0.18,0.051282051,0.128205128,0.097788728,32.7,20.6,458,-1.87385,5.6036,5.801,91,86.67489083,2447.5,0.42825,0.11765,0.221,0.151183971,0.255009107,12,321,-1.8189,5.7298,5.666,85.2,80.30747664,2574,0.9354,-1.0114,0.246,0.121495327,0.280373832,0.117850632,0.162900943,0.162900943,"Tigers",26,8.86,3.58,2.47,0.85,1.44,4.61,3.99,4.63,4.62,2.9,"$22.90 ",16207,4.39854200000001,4.41682966666667,4.45591433333334,4.48803033333335,60,40,60,50,50,50,50,50
"772","Stephen Strasburg",2016,544931,28,2379,147.2,30.6,7.4,0.275,0.362,17.8,53,25.2,41.5,21.4,57.2,1351,-2.0224,6.0599,6.767,98.7,95.55544041,2172,-0.962216667,1.5502,0.2225,0.088174983,0.251537936,0.09072702,13.1,13.1,303,-2.0942,6.0496,6.966,93.1,89.34224422,1789,-1.417291667,0.658666667,0.123,0.254273504,0.316239316,0.201507133,29.6,16.9,365,-2.1009,6.0332,6.716,92.8,89.80767123,2286,0.1372,0.7805,0.245,0.173076923,0.275641026,12.6,290,-2.0888,6.0958,6.14,86.2,81.9937931,2720.5,0.890091667,-0.697266667,0.1705,0.127147766,0.451890034,0.127243682,0.156645555,0.156645555,"Nationals",27,11.15,2.68,4.16,0.91,1.1,3.6,2.92,3.2,3.18,4,"$31.70 ",10131,3.371631,3.52271266666667,3.437604,3.52745866666667,50,65,60,50,70,65,65,65
"773","Stephen Strasburg",2017,544931,29,2669,175.1,29.1,6.7,0.273,0.352,19.9,52.9,27.9,47.7,20.8,54.8,1461,-1.9937,5.9461,6.923,98.4,95.33942505,2175,-0.8856,1.4245,0.2225,0.088174983,0.251537936,0.091296619,17.5,17.5,465,-2.0337,5.9916,7.067,91.3,88.61225806,1725,-1.2652,0.5856,0.123,0.254273504,0.316239316,0.197187444,27.6,5.8,154,-1.99995,5.94665,6.89,92.4,89.09220779,2335.5,0.3078,0.8201,0.245,0.173076923,0.275641026,21.8,579,-1.9978,5.9943,6.48,85.4,82.41174439,2788,1.0735,-0.6366,0.1705,0.127147766,0.451890034,0.134330519,0.154975027,0.154975027,"Nationals",28,10.47,2.41,4.34,0.67,1.02,2.52,2.72,3.27,3.37,5.9,"$47.20 ",10131,3.43828266666667,3.58240333333333,3.489591,3.50526633333333,60,65,65,50,65,65,65,65
"774","Stephen Strasburg",2018,544931,30,2158,130,28.7,7,0.306,0.396,19.8,49.5,28.1,45,24.3,51.9,1121,-2.0248,5.9762,6.709,98.1,94.50642284,2111,-0.7728,1.2473,0.33,0.082069581,0.257805531,0.078696599,19.8,19.8,425,-2.1356,5.9709,6.85,91.7,88.01529412,1686,-1.3201,0.3487,0.1925,0.214953271,0.26635514,0.192362816,28.2,8.7,182,-2.08555,5.9764,6.4975,91.2,87.66648352,2272,0.39095,0.4171,0.154,0.117021277,0.260638298,19.5,416,-2.0131,6.005,6.2475,85.2,81.57403846,2729.5,1.03035,-0.78535,0.138,0.121140143,0.439429929,0.121200387,0.134507564,0.134507564,"Nationals",29,10.8,2.63,4.11,1.25,1.2,3.74,3.62,3.28,3.33,2.4,"$19.50 ",10131,3.56682233333333,3.650203,3.53328033333333,3.52787433333333,50,65,60,40,65,65,65,65
"775","Stephen Strasburg",2019,544931,31,3383,209,29.8,6.7,0.266,0.343,18.9,45.1,30.8,51.9,19.1,48.3,1634,-2.39705,5.8385,6.814,96.6,93.81713586,2156,-0.95865,1.12175,0.237,0.085679315,0.266829865,0.078155305,20.6,20.6,690,-2.4601,5.8224,6.986,92.2,87.73724638,1640,-1.30155,0.19565,0.143,0.222857143,0.281428571,0.181857937,31,0.3,12,-2.3446,5.83295,6.6685,89.5,87.79166667,2247,0.35115,0.47865,0.9005,0.083333333,0.083333333,30.6,1029,-2.4639,5.84,6.323,85.4,81.2047619,2777,1.0763,-0.6716,0.147,0.153326905,0.405014465,0.136490542,0.11400421,0.136490542,"Nationals",30,10.81,2.41,4.48,1.03,1.04,3.32,3.25,3.17,3.49,5.7,"$45.40 ",10131,3.572124,3.76535500000001,3.53861766666667,3.552302,50,60,65,35,65,60,65,65
"776","Steve Cishek",2017,518553,31,729,44.2,23.6,8,0.283,0.325,18.4,47.5,26.1,56.9,12.1,49.9,16,-3.3423,3.8639,7.4085,91.4,89.7375,2298,-0.7663,1.00785,0.141,0,0,0.052215913,1.3,1.3,10,-3.37115,3.8363,7.253,86.3,84.6,1901,-1.3686,0.29535,0.757,0.1,0.2,0.171771584,48.6,48.6,355,-3.2965,3.8616,7.105,80,77.20676056,2359,1.1221,0.0535,0.117,0.109859155,0.318309859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121853771,0.121853771,"- - -",31,8.26,2.82,2.93,0.6,0.9,2.01,3.34,3.66,3.5,0.7,"$5.20 ",6483,4.11029566666668,4.127901,4.09648333333334,3.94308700000001,35,60,NA,40,50,50,50,60
"777","Steve Cishek",2018,518553,32,1157,70.1,27.1,9.7,0.267,0.305,20.4,46.1,29.4,49.1,22,62.1,151,-3.5021,4.1358,7.365,93.7,90.26688742,2399,-0.8146,0.8698,0.09,0.198675497,0.231788079,0.143705858,0.4,0.4,5,-3.5473,4.264,7.483,85.7,84.44,2103,-1.3036,0.2802,NA,0.2,0.2,0.21259837,37.4,37.4,432,-3.5357,4.0063,6.992,81.7,77.51157407,2391,1.23945,-0.1071,0.136,0.140877598,0.385681293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136023974,0.136023974,"Cubs",32,9.98,3.58,2.79,0.64,1.04,2.18,3.45,3.91,3.44,1,"$7.60 ",6483,3.91914933333333,3.90949400000001,3.83968933333334,3.88891466666668,80,65,NA,50,60,60,60,60
